"InstanceName","basicTask","pctbGridTask","pctb3CupTask","cvchickTask","mainGoalSize","lavaPresence","goalOccluded","goalLeft","goalRight","goalCentre","navigationDistanceGoal","euclideanDistanceGoal","navigationTurnsGoal","navigationDistanceChoice","navigationTurnsChoice","Human_Success","Human_Choice"
"OP-STC-Allo-PCTB-12CupGrid-G2CloseRightMid-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,32,28.28427125,1,32,1,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2CloseRightMid-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,32,28.28427125,1,32,1,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2CloseRightMid-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,32,28.28427125,1,32,1,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2CloseRightMid-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,32,28.28427125,1,32,1,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2CloseRightMid-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,32,28.28427125,1,32,1,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarLeftFar-NA-0-NA.yml",0,1,0,0,2,0,1,1,0,0,47,26.07680962,2,47,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,0,0
"OP-STC-Allo-PCTB-12CupGrid-G2FarRightFar-NA-0-NA.yml",0,1,0,0,2,0,1,0,1,0,45,25.05992817,2,45,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,1
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LClose-DarkBlue-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,49.4,25.94224354,5,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2LFar-Beige-0-OpLava.yml",0,0,1,0,2,1,1,1,0,0,59.4,35.11409973,5,33.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2MClose-Grey-0-OPQ.yml",0,0,1,0,2,0,1,0,0,1,27,23,3,15.5,0,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,1,1
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,0,0
"OP-STC-Allo-PCTB-3CupFC-1G2RClose-Brown-0-OPQ.yml",0,0,1,0,2,0,1,0,1,0,36.3,26.61879036,3,23.5,2,0,0
